微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
JgOX3fJNz,拼车!！！ 28号中午12.潮汕站到汕头大学，缺一人！有没有一起的呀！http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 20:12,Emoticon发布工具,0,0,2
JgOScr0h8,刚刚去东门路上经过大礼堂附近的草地，发型那里长蘑菇了。。。http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 20:00,Emoticon发布工具,3,0,1
JgMN6sv2G,11号去学校，想着前4、5天去广州玩玩，没有浪浪的同学一起呀～带带我～ ps：本人男http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 14:42,Emoticon发布工具,0,1,3
JgMIf5GxZ,自己选的汕大生医工，想问一下这个专业如何呢？http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 14:30,Emoticon发布工具,4,0,6
JgMyub5ar,有人出自行车吗？要这两天就在学校了能拿车的，代步用要求不高，便宜能动就行！http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 14:06,Emoticon发布工具,1,0,9
JgMw69HOH,关于能不能晚于注册时间返校，希望能解答到大家的问题|ω・）http://t.cn/RoePEjW  原图 ,,http://wx3.sinaimg.cn/large/a54e2070ly1ghx8mf8ch1j20u00t4tfb.jpg,无,无,2020-08-20 14:00,Emoticon发布工具,6,0,3
JgMf0umeY,你没有向前走，我也没有，这就是答案了，彼此都是一点的喜欢，风一吹就没了。http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 13:18,Emoticon发布工具,5,0,1
JgMczrjMb,我还想一边上课，一边到外面兼职，封闭管理的话，看来是不行了http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 13:12,Emoticon发布工具,0,0,5
JgM5gxqBD,求一下英语四级的真题，裸考感觉不踏实http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 12:54,Emoticon发布工具,0,0,4
JgLLN5ilM,讨厌那种在群里面@了又不回的人，是我情商太低了，以为我们还可以继续愉快地交流，如果真不想理人，那就退群拉黑吧http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 12:06,Emoticon发布工具,1,0,2
JgLxahGv7,得不到的不要再看了，好吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 11:30,Emoticon发布工具,3,0,3
JgLuJzw2e,大一的时候，英语外教的课基本上选不上。 大二的时候了英语外教的课一定是中文老师没得选的时候的被迫选择。〈狗头保命〉http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 11:24,Emoticon发布工具,4,0,4
JgKAHtyeg,想知道你们微信的视频号一般都是点赞些什么的http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 09:06,Emoticon发布工具,3,0,8
JgKyjsa7V,化妆久了，看到卸妆后的自己又黄皮肤又没有很好，都不敢照镜子了，化妆真是给人自信http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 09:00,Emoticon发布工具,24,0,6
JgKjFFQKT,如何矫正……http://t.cn/RoePEjW  原图 ,,http://wx2.sinaimg.cn/large/a54e2070ly1ghwywpjk7gj20u00u0x6p.jpg,无,无,2020-08-20 08:24,Emoticon发布工具,8,0,12
JgKhe5LBv,请问书院的导生是做什么的啊，可以帮忙叠金孤儿搬宿舍的吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 08:18,Emoticon发布工具,3,0,10
JgKcm6bRa,Nighthttp://t.cn/RoePEjW  原图 ,,http://wx2.sinaimg.cn/large/a54e2070ly1ghwydy12d1j20lz1fs0y2.jpg,无,无,2020-08-20 08:06,Emoticon发布工具,5,0,3
JgK9WilsK,2018年11月的雨季，在科技楼前的斜坡顶上，有三个人相遇，两个人有两把伞，另一个跑着的靓女没有雨伞，她找那两个人借了把伞......http://t.cn/RoePEjW  原图 ,,http://wx2.sinaimg.cn/large/a54e2070ly1ghwy7r7zmyj20m11fl0wo.jpg,无,无,2020-08-20 08:00,Emoticon发布工具,2,0,5
JgJViyf95,汕大附近有什么可以箍牙的医院或者牙科诊所吗 多远呢http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 07:24,Emoticon发布工具,0,0,1
JgJO0avW3,疫情期间呆家里久了感觉和家里人关系变得亲近了，但最近一次被骂让我不想和他们主动说话了(虽然觉得有点不孝），然后就呆在自己的小世界里做自己的事情安安静静的等到开学吧。http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 07:06,Emoticon发布工具,0,0,3
JgJLA3YOA,想问大家一定要在注册当天回校吗？11号注册，可以12 13才回去吗？http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 07:00,Emoticon发布工具,2,0,3
JgI7hjDwF,好喜欢胡明轩http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 02:48,Emoticon发布工具,11,0,7
JgHZZcpH0,明德的床是多大的啊http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 02:30,Emoticon发布工具,0,0,4
JgHXxihWv,听说修远和敬一浴室的门都只挡了中间一点点？那明德呢？http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 02:24,Emoticon发布工具,6,0,13
JgHNOdtKz,今年理工类的新生能分到校本部吗（卑微）http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 02:00,Emoticon发布工具,5,1,9
JgHzbyIKX,有28号下午六点半潮汕高铁站拼车的吗，二等二。http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 01:24,Emoticon发布工具,0,0,2
JgHn1u6th,有木有给家里寄过牛肉丸的？能推荐老板代为邮寄的那种店铺吗～ 汕头还有什么特产方便送人的呀！谢谢各位http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 00:54,Emoticon发布工具,2,0,6
JgHdiruCr,谈恋爱的情侣，你们一个月花费多少钱，吃东西看电影等支出是aa制吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 00:30,Emoticon发布工具,6,0,11
JgHaQytdY,19号下午五点多在三饭跟我对视的带黑色圆镜框的可爱女生，我可以认识你嘛http://t.cn/RoePEjW  ,,无,无,无,2020-08-20 00:24,Emoticon发布工具,6,0,8
JgGWeAS3v,如果我们合适，我可以请你喝一辈子奶茶吗？http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 23:48,Emoticon发布工具,15,0,17
JgGTObAW9,请问大家有在汕头的医院种植过牙齿的吗？有口腔科的医学生能回答一下哪个医院比较好吗？http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 23:42,Emoticon发布工具,4,0,2
JgGHD8gXU,诶嘿！寻找弘毅613的仙女室友姐姐http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 23:12,Emoticon发布工具,1,0,1
JgGFbwRuV,有些商家自己有群还跑进宿生群里宣传 有点反感http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 23:06,Emoticon发布工具,4,0,0
JgGvsaqTT,请问地震台还有房子可以租吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 22:42,Emoticon发布工具,0,1,0
JgGt0DqsO,今天错过脱单的机会，舒服了。http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 22:36,Emoticon发布工具,5,0,4
JgG75mBzU,学校的外教一般都是教英语课的吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 21:42,Emoticon发布工具,2,0,4
JgFZNx0R3,如果男女都是独生子女，适合谈恋爱吗，以后结婚了家庭压力是不是很大http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 21:24,Emoticon发布工具,16,0,15
JgFXlDWH2,树洞的朋友们都好好啊，被你们安慰之后，心里好受多了，特别是“自由自在，没有羁绊，也很精彩”http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 21:18,Emoticon发布工具,5,0,1
JgFGilGKe,什么时候出宿舍具体分配啊！http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 20:36,Emoticon发布工具,0,0,3
JgFu7q1r0,请问，双专业的申请都是在一学年末吗，大二了还有机会申请辅修专业吗？http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 20:06,Emoticon发布工具,1,0,1
JgFrGEwNj,想问大嘎最近在哪些歌呀？让我更新一下歌单嘻嘻...http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 20:00,Emoticon发布工具,8,1,26
JgFmOaaCh,请问电动滑板代步方便吗?? 上锁和充电方便吗?? 有没有买了的师兄师姐分享使用心得呀 谢谢谢谢谢谢!!!http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 19:48,Emoticon发布工具,6,0,11
JgFknqQia,学校里用ipad来学习的人多吗，买个ipad必要吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 19:42,Emoticon发布工具,31,0,12
JgF3lmFZ2,男生去哪学习搭配衣服裤子和鞋子，觉得自己穿的太土了http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 19:00,Emoticon发布工具,21,0,23
JgF0T9Rxc,大一新生想知道统计学与数学和应用数学的师资差距大吗？http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 18:54,Emoticon发布工具,5,0,7
JgEOIaUFO,其实我真的好羡慕你们学校啊！！免学费！！！！每次交六千多学费的时候，和父母开口拿的时候好尴尬啊http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 18:24,Emoticon发布工具,22,0,11
JgEMi4mn1,关于机构请假那件事儿的解答。不是很能理解，但还是谢谢回复的朋友http://t.cn/RoePEjW  原图 ,,http://wx4.sinaimg.cn/large/a54e2070ly1ghwaggyoapj20u01q9tic.jpg,无,无,2020-08-19 18:18,Emoticon发布工具,0,0,0
JgEHpcF9t,请问大家有文学院的新生群嘛！ball ball大家了http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 18:06,Emoticon发布工具,1,0,3
JgEsO2LeD,你若是愿意朝我走一步，那我愿意为你走剩下的九十九步。但如果你退后了，或者和我玩心理游戏，那我一定头也不回地离开你。谁还不是个小公主呢？抱歉，做不到无条件付出，做不到爱不求回报，也做不到经常热脸贴冷屁股。如果谈恋爱这么委屈，那么为什么要谈恋爱呢？http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 17:30,Emoticon发布工具,6,0,2
JgEluv2ij,做春梦把好朋友上了，弄得我今天和她聊天都怪不好意思的http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 17:12,Emoticon发布工具,9,0,9
JgEgCf0e3,三个组织三次面试都没有过，我太失败了http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 17:00,Emoticon发布工具,9,0,7
JgEebe6As,川普都追星成功了，我一个贫穷的普通娃什么时候才能追星成功呢http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 16:54,Emoticon发布工具,0,0,2
JgE6Scy8v,有没有明德宿舍内的图呀http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 16:36,Emoticon发布工具,1,0,2
JgE20yW9F,大一不脱单，大学单四年，大三大四还有机会脱单吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 16:24,Emoticon发布工具,18,0,12
JgDNoy1fu,书院会有心理老师吗？如何申请心理咨询？效果好不好？http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 15:48,Emoticon发布工具,7,1,1
JgDKYrtnn,所以要不要换掉被芯枕芯床垫（都放床上没收)至诚。。好纠结。。http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 15:42,Emoticon发布工具,2,0,5
JgDyN8J4A,有点伤心，最近参加的面试都没被选上，是我太菜了吗？[我就是玻璃心，别骂我]还是要好好提升自己才行啊淦http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 15:12,Emoticon发布工具,3,0,6
JgDp2CldY,请问大家在汕大一个月的基础消费是多少?正常吃饭 买日用品 水电费等（不谈恋爱不买衣服不买化妆品）http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 14:48,Emoticon发布工具,7,0,24
JgD7Zk2KC,9.11号返校的话现在可以买飞机票了吗？现在要开始打卡了吗？http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 14:06,Emoticon发布工具,2,0,0
JgD5yBQVu,想问下a座的食堂通道开了吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 14:00,Emoticon发布工具,0,0,1
JgCTp7Mag,有多少人是因为男女混住来汕头大学的，我承认我是一个http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 13:30,Emoticon发布工具,85,0,8
JgCELBZ7H,返校以后还能正常收快递吗，有好多东西想买呀http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 12:54,Emoticon发布工具,0,0,5
JgCsAoL71,有没有母胎单身的同学，举个爪爪http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 12:24,Emoticon发布工具,7,0,6
JgCq97n8P,救命啊abcdef的床也太难爬上爬下了吧http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 12:18,Emoticon发布工具,3,0,14
JgC4enA6c,15号回校补课吃饭堂真是受罪，贵，菜又少，还难吃http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 11:24,Emoticon发布工具,1,0,6
JgC1Nr60N,想到要两百来个人统一一起搬宿舍就好焦虑啊，不会真就摆渡车吧orzhttp://t.cn/RoePEjW  ,,无,无,无,2020-08-19 11:18,Emoticon发布工具,2,0,4
JgBS3rV4x,想你了想你了http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 10:54,Emoticon发布工具,0,0,0
JgBDruiBz,洗衣机真有那么劣质会残留衣物的脏水吗？而且一般大程度弄脏(什么体液)的衣物不会真有人直接丢洗衣机的吧？平时的内衣裤和袜子正常情况不见得能怎么弄特别脏啊，为什么不能机洗？http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 10:18,Emoticon发布工具,27,0,17
JgBB0cUMR,树洞莫名其妙吞字，点发送结果出来的内容缺一部分。之前那条树洞说“保鲜膜餐具的广式”想说的是广式http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 10:12,Emoticon发布工具,1,0,6
JgBrgcFqI,有点长，感谢能看完的朋友http://t.cn/RoePEjW  原图 ,,http://wx3.sinaimg.cn/large/a54e2070ly1ghvvpryp2qj20u03264ha.jpg,无,无,2020-08-19 09:48,Emoticon发布工具,3,0,2
JgBcEdVba,弘毅导生选完了吗我是不是没被通知落选了http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 09:12,Emoticon发布工具,0,0,3
JgB7MfreT,注册时间晚个一两天到校问题大吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 09:00,Emoticon发布工具,0,0,6
JgB0sDkWw,鸡皮兔恩静  鸡皮兔  啊啊啊啊啊！http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 08:42,Emoticon发布工具,2,0,3
JgAsnhWne,好羡慕那些有幽默感的人啊，跟他们在一起无时无刻不轻松，人缘好肯定的，只是羡慕他们积极的人生态度http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 07:18,Emoticon发布工具,20,0,8
JgAnvimV1,为什么这边把珠三角说的那么厉害，但就只有广州有重本，其他城市都是些不起眼2a2b类学校。而长三角没那么高调，却好几个城市都有985高校。这就是暴发户与传统贵族的区别？http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 07:06,Emoticon发布工具,51,0,21
JgAl63Xf8,唉，原生家庭真的是一个沉重的话题http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 07:00,Emoticon发布工具,7,0,0
JgyBUnwau,我眼中的潮成了我妈眼中的土，我眼中的土成了我妈眼中的潮。一件前后都写着大大的感伤英文的T被我妈极力推荐，委婉地说算了吧还说我out，无可奈何买下后实在穿不上街，还被说浪费钱…穿上自己买的衣服还整天被说土，(再见了妈妈 今晚我就要远航……http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 02:36,Emoticon发布工具,8,0,8
Jgyx27rKI,我有一个不知道去哪里查的问题想问一下大家。我报了统计学的辅修，可是现在又有点想直接转专业到应用数学（因为刚刚才发现汕大的应用数学挺好的，是我之前资料没找好了），这种情况可咋整？可以转吗？转了的话我的辅修还会继续吗？http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 02:24,Emoticon发布工具,2,0,2
JgykRbNSE,18转专业成功，然后从19重新开始读大一的，算免学费的还是还要交学费啊？http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 01:54,Emoticon发布工具,8,0,12
Jgy8H1JVA,为什么洗衣机不可以洗内衣裤袜子？你们是不是上厕所要戴口罩防止吸入大量别人的臭气，去食堂吃饭自备餐具担心流水线式洗不干净，餐厅用保鲜膜餐具也要广式http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 01:24,Emoticon发布工具,30,0,16
JgxU5nThk,现在饭堂的一次性饭盒还收费吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 00:48,Emoticon发布工具,0,0,6
JgxPe13ql,国际经济与贸易专业的师兄师姐们能分享一下学这个专业的感受吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 00:36,Emoticon发布工具,1,0,2
JgxHUlEUx,进了海洋科学怎么办？转口腔有希望吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-19 00:18,Emoticon发布工具,1,0,6
JgwLt7UeF,为啥我玩吃鸡会头晕？以前不会的啊http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 21:54,Emoticon发布工具,4,0,8
JgwJ1s3bG,好想离开这里，每天都要小心做人。http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 21:48,Emoticon发布工具,0,0,3
JgwwQvlwY,海洋科学是干啥的？就业方向如何？http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 21:18,Emoticon发布工具,5,0,7
JgwrYaTuw,你们是怎么在汕大找到男女朋友的，可以分享一下你们怎么认识相遇的故事吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 21:06,Emoticon发布工具,52,0,33
Jgwpz336R,19级这学期还用交学费吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 21:00,Emoticon发布工具,4,0,5
JgwiewzNM,我妈估计更年期了 经常无缘无故发脾气 fan~http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 20:42,Emoticon发布工具,0,0,3
JgwfNgivk,啊我太幸福了，虽然回来补课，但是白天上午下午忙两小时200到手，晚上有同学一起玩，我太酸我自己了http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 20:36,Emoticon发布工具,7,0,5
Jgw8ufRSG,一定要十点前健康打卡才算打卡吗……没有连续打卡14天真的进不了校门吗……http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 20:18,Emoticon发布工具,0,0,4
Jgw63umM5,ELC4不怎么用课本吗，那就不用买咯？http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 20:12,Emoticon发布工具,1,0,5
Jgw1bvUBL,被宿舍其他人排挤是什么感受，活动当天发现她们都报名了，我说怎么没告诉我，她们说以为我知道了，去食堂吃饭，三个人一起吃，我又吃的慢，剩我一个吃，有一次最尴尬，我一个人吃，看到其他两个，特意把东西搬到那边去吃，谁知道她们没一会就吃完了，又剩我自己一个人。http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 20:00,Emoticon发布工具,38,0,13
JgvMzetTa,17届就真的不算人呗，形势与政策也不算是课，想回校都不让回http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 19:24,Emoticon发布工具,14,0,13
JgvHHg0sh,某些人挖墙脚的吃相太难看了嗷http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 19:12,Emoticon发布工具,0,0,0
JgvFgCbe5,吃啥啥不香，我是不是该吃江中牌健胃消食片了……http://t.cn/RoePEjW  原图 ,,http://wx4.sinaimg.cn/large/a54e2070ly1ghv683a00dj207g09hjrq.jpg,无,无,2020-08-18 19:06,Emoticon发布工具,2,0,7
Jgvvwh1jv,有没有学法的同学可以解释一下小鸣单车那个最新的债权情况公告是什么意思啊？押金是能退了吗？http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 18:42,Emoticon发布工具,0,0,1
Jgvodm3Wq,请问有正在或准备跨考心理学硕士的学生吗？有点想建个交流群http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 18:24,Emoticon发布工具,0,0,4
JgvlMlaIR,问一下旅居轨迹截图还可以在哪里弄的？我的手机号绑定的不是自己的身份证http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 18:18,Emoticon发布工具,0,0,4
Jgvev9oTB,“骂你千遍，依然爱你”，发现图书馆一本书里面夹着一张毕业离别书http://t.cn/RoePEjW  原图 ,,http://wx4.sinaimg.cn/large/a54e2070ly1ghv4bhb75pj21400u0acy.jpg,无,无,2020-08-18 18:00,Emoticon发布工具,192,24,22
Jgvc2m115,别骂了别骂了我交代我就是馋男朋友，所以能不能串门？（doge）http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 17:54,Emoticon发布工具,1,0,4
Jgv4JmEPA,有一说一，coach的包真的丑http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 17:36,Emoticon发布工具,3,0,3
Jgv2jg7Pz,优柔寡断，是因为害怕承担后果吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 17:30,Emoticon发布工具,0,0,4
JguXqmdAu,如果被录入海洋科学有希望吗？该怎么办？转去口腔有希望吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 17:18,Emoticon发布工具,2,0,5
JguUZliRK,压力一大就想冲一发http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 17:12,Emoticon发布工具,2,0,3
JguDXifwm,忘记自己昨天有没有打卡怎么办？会不会影响28号回校_(:τ」∠)_http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 16:30,Emoticon发布工具,0,0,2
JguBw0PXy,成都的师兄毕业后来附属医院工作，女朋友也是这里的，他们快要结婚了，真的羡慕，今晚夜班师嫂给师兄送饭，我们就吃着狗粮，附属医院其实没有别人说的那么不堪，很多方面都很强，比如我们附二的小儿外科，妇产科，普外科。提升自己才是王道，不要想着她了http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 16:24,Emoticon发布工具,6,0,3
JgtTGnoEx,但愿我们很合适http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 14:36,Emoticon发布工具,4,0,2
JgtHvoqxh,汕大有玩hiphop的吗，说唱喔 不是街舞http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 14:06,Emoticon发布工具,14,0,10
JgtCD6ak6,邻近宝是可以收所有快递吗？那地址上是不是直接写邻近宝就可以了？邻近宝具体位置在哪？求科普http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 13:54,Emoticon发布工具,11,0,7
JgtAc1YUb,不论男女，内衣裤用洗衣机洗怎么想都不太卫生啊，这些都是自己贴身的东西，人的身体会分泌东西的啊http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 13:48,Emoticon发布工具,36,0,27
Jgtj8wcWG,提前回来两周就上两节课，有点点难受http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 13:06,Emoticon发布工具,1,0,1
Jgt4xpDPE,请问，汕头大学研究生有没有新生群。http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 12:30,Emoticon发布工具,0,0,0
Jgt25xJ5x,军训可以戴手表吗http://t.cn/RoePEjW http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 12:24,Emoticon发布工具,0,0,4
Jgow1tlpN,请问学校宿舍安排好了吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 00:54,Emoticon发布工具,2,0,3
Jgomjm985,坐滴滴，一小时路程，从车上下来，晕的，恶心得要吐了，整个人都不舒服，是我吃的太饱吗。？http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 00:30,Emoticon发布工具,0,0,6
JgojR9ldW,临近开学了，不太想开学，家里多好啊，不想离开这个舒适圈(╥﹏╥)(别骂了别骂了我就想想而已。毕竟本分还是学生)http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 00:24,Emoticon发布工具,22,0,7
Jgoa8ENHa,所以说，博士生的命运，就看博导的人品吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-18 00:00,Emoticon发布工具,0,0,0
Jgo7GoJsn,感觉高考分数浪费了好多。http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 23:54,Emoticon发布工具,53,0,16
JgnVvt3Mu,各位，今天是怹的生日！！续1秒！http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 23:24,Emoticon发布工具,14,0,23
JgnT4bGns,是不是大部分的男的都不爱自己手洗内裤? http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 23:18,Emoticon发布工具,17,0,10
JgnLMBrAN,听你的话意思是说，你已经玩过了，别人要追就追吧？好的吧，有点道理。http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 23:00,Emoticon发布工具,1,0,0
JgnJkqRDG,心情不好的时候很想找人说 但是又很怕经常和朋友倾诉一些负能量的东西又会打扰到他/怕别人觉得自己烦 然后又不想说了 但是憋着又难受http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 22:54,Emoticon发布工具,5,0,9
JgnC0ygxg,28日中午十二点50左右机场拼车一缺三有无http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 22:36,Emoticon发布工具,0,0,3
JgnzB8NAe,是我叛逆期来的特别晚吗 有些事情不是不会去做但是听到父母要我去做就不想做了http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 22:30,Emoticon发布工具,9,0,6
JgmZ55cOI,希望新生有玩风暴英雄的，球球了http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 21:00,Emoticon发布工具,2,0,3
JgmPj0Smr,28日下午一点潮汕站拼车三缺一有木有小伙伴http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 20:36,Emoticon发布工具,0,0,5
JgmMSjPFh,想问一下大家知道现在有没有新生群http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 20:30,Emoticon发布工具,2,0,6
JgmAI8CbX,为啥现在还有那么多在外面租房的，已经确定了封闭式管理啊，自己去看oa吧http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 20:00,Emoticon发布工具,5,0,5
JgmvP3FKw,压力一大就想谈恋爱http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 19:48,Emoticon发布工具,11,0,15
Jgmtnshbl,真的人傻了，到现在老师还是不知道你们班什么时候能回来上课，想问一下还有没有其他也一样惨的http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 19:42,Emoticon发布工具,1,0,0
JglzmuXtm,咖啡真的那么好喝吗！！以前喝过一次，感觉像凉茶一样好苦啊http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 17:24,Emoticon发布工具,9,0,30
Jgls3wFYF,读到老舍先生的一句话，惊艳了——生活是种律动，须有光有影，有左有右，有晴有雨，滋味就含在这变而不猛的曲折里。http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 17:06,Emoticon发布工具,6,0,1
JglpEzQP0,严肃一问：直男被其他男的霸王硬上弓了会有什么后果？http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 17:00,Emoticon发布工具,18,0,12
Jglb0ybic,28号返校的需要提前打卡，提交申请吗？http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 16:24,Emoticon发布工具,0,0,4
Jgl68ubVx,太喜欢吃了怎么办……虽然没吃胖，但是钱包吃空了，嘴巴里空空的就想吃零食，忍住不吃真的会超级不开心，注意力不集中，脑袋里都是吃的……但是我妈明令禁止我不许吃零食说不健康，发现又要被骂……待在家里真的好煎熬……一天都不行了呜呜呜http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 16:12,Emoticon发布工具,9,0,12
Jgl3IaqUB,有跟我一样要带两个箱子上高铁的吗？心里想好过点http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 16:06,Emoticon发布工具,2,0,9
JgkKdyk7i,你为他拒绝了所有暧昧，她却以为你没人要http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 15:18,Emoticon发布工具,4,0,2
JgkHMzDQj,为什么餐馆里辣的菜式都比较便宜http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 15:12,Emoticon发布工具,1,0,1
JgkvBxpdS,军训可以戴手表吗http://t.cn/RoePEjW  ,,无,无,无,2020-08-17 14:42,Emoticon发布工具,4,0,6
